learner_id;country;in_course;unit;avg_score;completion;inv_rate
1001976;TR;t;1;0.813;1;0.021
1001830;TR;t;1;0.953;1;0.021
1001703;TR;t;1;0.898;1;0.021
1001606;TR;t;3;0.897;0.87;0.021
1001606;TR;t;4;0.974;0.952;0.021
1001341;TR;t;1;0.987;1;0.021
1001320;TR;t;1;0.919;1;0.021
1001166;TR;t;6;0.977;0.952;0.021
1001119;TR;t;1;0.971;1;0.021
1001061;TR;t;1;0.87;1;0.021
1001033;TR;t;1;1;1;0.021
1000940;TR;t;1;1;1;0.021
1000874;TR;t;1;0.986;1;0.021
1000753;TR;t;1;1;1;0.021
1000699;TR;t;1;1;1;0.021
1379894;CO;f;1;0.694;0.5;0.022
1378559;CO;t;2;0.873;1;0.022
1371035;AU;t;3;0.573;0.957;0.022
1370382;TR;t;1;0.796;0.5;0.022
1366549;ES;f;2;0.770;0.923;0.022
1359590;CO;f;1;0.769;0.5;0.022
1355151;MX;t;1;0.643;0.7;0.022
1335174;TR;f;REVIEW 2;0.659;0.909;0.022
1325160;TR;f;3;0.368;0.609;0.022
1321172;TR;t;10;0.531;0.476;0.022
1308676;TR;t;6;0.887;0.81;0.022
1308627;TR;t;5;1;0.957;0.022
1308625;TR;t;2;0.691;1;0.022
1308616;TR;t;5;0.872;0.957;0.022
1308593;TR;t;5;0.543;0.957;0.022
1308052;TR;t;2;0.983;1;0.022
1307995;TR;t;VIDEO PODCASTS;0.49;0.3;0.022
1306605;PL;t;VIDEO PODCASTS;0.882;0.175;0.022
1306463;TR;t;2;0.614;0.385;0.022
1299075;TR;t;8;0.781;0.85;0.022
1294146;TR;t;2;0.769;1;0.022
1291886;TR;t;7;0.365;0.526;0.022
1291819;AU;t;5;0.459;0.435;0.022
1284609;TR;t;12;0.921;1;0.022
1283760;TR;t;1;0.669;0.5;0.022
1281939;TR;t;1;0.465;0.85;0.022
1281399;TR;t;2;0.751;1;0.022
1279872;TR;t;4;0.794;0.667;0.022
1279352;TR;t;9;0.622;0.81;0.022
1276525;ES;t;5;0.722;0.739;0.022
1271007;AZ;t;REVIEW 2;0.549;0.909;0.022
1268593;PL;t;1;0.873;0.5;0.022
1268519;QU;f;5;0.777;0.435;0.022
1267833;LT;t;1;0.499;0.85;0.022
1267685;OM;t;2;0.292;0.923;0.022
1267018;TR;t;5;0.696;0.957;0.022
1259853;CO;t;6;0.778;0.81;0.022
1258845;ES;t;5;0.903;0.957;0.022
1258696;ES;t;1;0.799;0.85;0.022
1258109;ES;t;1;0.847;0.5;0.022
1250310;ES;t;4;0.614;0.476;0.022
1250003;MX;t;1;0.751;0.85;0.022
1248764;BY;t;REVIEW 1;0.751;0.769;0.022
1242339;NL;t;3;0.72;0.435;0.022
1240556;TR;t;3;0.875;0.957;0.022
1238856;ES;t;VIDEO PODCASTS;0.91;0.488;0.022
1237394;CO;t;4;0.521;0.476;0.022
1232487;ES;t;2;0.797;1;0.022
1228952;ES;t;2;0.836;1;0.022
1192010;CO;t;3;0.765;0.609;0.022
1182951;CO;t;1;0.783;0.5;0.022
1182904;CO;t;REVIEW 2;0.582;0.909;0.022
1182779;CO;t;2;0.653;0.385;0.022
1182674;CO;t;2;0.458;1;0.022
1182480;TR;f;8;0.69;0.5;0.022
1181695;RO;t;2;0.8;1;0.022
1179189;CO;t;10;0.779;0.667;0.022
1178914;CO;t;7;0.862;0.737;0.022
1178583;CO;t;1;0.786;0.85;0.022
1177243;CO;t;1;0.863;0.5;0.022
1176299;CO;t;3;0.807;0.739;0.022
1175957;TR;t;2;0.732;0.385;0.022
1175443;CO;t;6;0.827;0.81;0.022
1175211;CO;t;3;0.702;0.739;0.022
1175143;CO;t;2;0.956;0.538;0.022
1174972;CO;t;VIDEO PODCASTS;0.936;0.325;0.022
1157986;TR;t;5;1;0.957;0.022
1155864;TL;t;8;0.37;0.5;0.022
1154773;TR;t;5;0.989;0.957;0.022
1153574;TL;t;REVIEW 4;0.564;0.833;0.022
1153544;TL;t;REVIEW 3;0.546;0.769;0.022
1151163;SA;f;REVIEW 3;0.866;0.769;0.022
1151163;SA;f;REVIEW 4;0.829;0.833;0.022
1147889;ES;t;5;0.858;0.957;0.022
1145921;PL;t;3;0.782;0.435;0.022
1142337;PL;f;4;0.847;0.81;0.022
1142160;PL;f;3;0.957;0.957;0.022
1130108;PL;f;9;0.942;0.81;0.022
1129453;ES;t;2;0.831;1;0.022
1129160;PL;t;1;0.78;0.5;0.022
1128086;PL;t;2;1;1;0.022
1127257;ES;f;1;0.864;0.85;0.022
1125467;TR;t;VIDEO PODCASTS;0.931;0.5;0.022
1124294;PL;t;1;0.816;0.7;0.022
1124039;PL;t;2;0.733;0.654;0.022
1122801;PL;t;3;0.1;0.609;0.022
1122077;PL;t;3;0.99;0.957;0.022
1120606;PL;t;5;0.829;0.957;0.022
1120185;PL;t;2;0.851;1;0.022
1114335;ES;t;5;0.948;0.435;0.022
1113282;ES;t;6;0.533;0.81;0.022
1112547;ES;t;6;0.742;0.476;0.022
1107207;ES;f;3;0.838;0.609;0.022
1099716;TR;t;4;0.724;0.476;0.022
1098307;TR;t;REVIEW 2;0.707;0.909;0.022
1097875;TR;t;3;0.262;0.739;0.022
1097642;PL;t;2;0.413;0.846;0.022
1096990;TR;t;12;0.696;0.455;0.022
1096823;TR;t;5;0.992;0.957;0.022
1096770;TR;t;12;0.896;1;0.022
1096575;TR;t;7;0.493;0.895;0.022
1096414;TR;t;8;0.47;0.7;0.022
1095734;TR;t;2;0.559;1;0.022
1093763;TR;t;9;0.81;0.81;0.022
1093252;PL;t;5;0.935;0.957;0.022
1092740;TR;f;8;0.764;0.5;0.022
1092404;TR;t;8;0.836;0.7;0.022
1092404;TR;t;9;0.799;0.81;0.022
1091063;TR;t;8;0.809;0.7;0.022
1090454;TR;f;4;0.569;0.667;0.022
1087370;TR;t;2;1;1;0.022
1083798;TR;t;REVIEW 1;0.887;0.769;0.022
1079206;TR;t;2;0.887;0.654;0.022
1078486;PL;t;REVIEW 1;0.801;0.769;0.022
1077071;PL;t;3;0.684;0.609;0.022
1075059;IT;f;REVIEW 1;0.872;0.769;0.022
1073949;RO;t;5;0.799;0.957;0.022
1073940;PL;t;2;0.799;1;0.022
1073259;TR;t;7;0.78;0.526;0.022
1072971;TR;t;12;0.643;1;0.022
1072960;TR;t;6;0.829;0.667;0.022
1072842;TR;t;3;0.831;0.435;0.022
1071805;TR;t;5;0.775;0.957;0.022
1071805;TR;t;8;0.893;0.85;0.022
1071520;TR;t;7;0.758;0.895;0.022
1071216;ES;t;REVIEW 1;0.748;0.769;0.022
1070390;TR;t;1;0.69;0.5;0.022
1069924;TR;t;2;0.777;0.654;0.022
1068484;TR;t;9;0.875;0.81;0.022
1061132;CO;t;5;0.727;0.435;0.022
1060143;CO;t;4;0.366;0.476;0.022
1059611;PL;t;2;0.878;1;0.022
1059373;PL;t;3;0.963;0.739;0.022
1059006;TR;t;5;0.794;0.609;0.022
1058508;TR;t;1;0.567;0.7;0.022
1058462;TR;t;5;0.895;0.435;0.022
1058454;PL;t;4;0.84;0.81;0.022
1058285;ES;t;REVIEW 2;0.882;0.909;0.022
1057284;TR;t;9;0.621;0.81;0.022
1057038;TR;t;5;0.601;0.957;0.022
1056751;TR;t;11;0.926;0.5;0.022
1056256;TR;t;2;0.686;1;0.022
1056202;TR;t;REVIEW 2;0.311;0.909;0.022
1055565;TR;t;2;0.928;1;0.022
1055288;IT;t;VIDEO PODCASTS;0.963;0.175;0.022
1055245;SA;t;1;0.737;0.5;0.022
1055245;SA;t;2;0.515;0.385;0.022
1054457;PL;t;10;0.951;0.81;0.022
1054263;IT;f;3;0.774;0.435;0.022
1053939;PL;t;4;0.722;0.81;0.022
1053672;TR;t;6;0.803;0.81;0.022
1053577;TR;t;9;0.848;0.476;0.022
1052499;PL;t;REVIEW 3;0.753;0.769;0.022
1052255;ES;f;4;0.698;0.667;0.022
1051858;TR;t;5;0.897;0.957;0.022
1049917;TR;t;5;0.973;0.957;0.022
1049435;PL;t;1;0.924;0.85;0.022
1049311;TR;t;VIDEO PODCASTS;0.966;0.738;0.022
1049139;TR;t;VIDEO PODCASTS;0.78;0.713;0.022
1049129;TR;t;VIDEO PODCASTS;0.986;0.75;0.022
1048622;TR;t;REVIEW 3;0.98;0.769;0.022
1048514;TR;f;5;0.526;0.957;0.022
1048271;TR;t;3;0.893;0.609;0.022
1048227;TR;f;2;0.863;1;0.022
1048226;TR;t;2;0.72;0.923;0.022
1047797;TR;t;3;0.798;0.957;0.022
1047700;TR;t;5;0.988;0.957;0.022
1046870;TR;t;2;0.902;1;0.022
1046852;TR;t;REVIEW 2;0.826;0.909;0.022
1046852;TR;t;REVIEW 3;0.763;0.769;0.022
1046760;IT;t;3;0.588;0.739;0.022
1046110;TR;t;REVIEW 2;0.971;0.909;0.022
1046077;TR;t;2;0.778;0.923;0.022
1045980;TR;t;VIDEO PODCASTS;0.994;0.75;0.022
1045901;TR;t;5;0.939;0.957;0.022
1045849;TR;t;REVIEW 2;0.655;0.909;0.022
1045814;ML;f;1;0.882;0.5;0.022
1045516;TR;t;5;0.95;0.957;0.022
1045399;TR;f;5;0.634;0.957;0.022
1045399;TR;f;REVIEW 3;0.733;0.769;0.022
1045288;TR;t;5;0.931;0.957;0.022
1045288;TR;t;7;0.913;0.895;0.022
1045288;TR;t;8;0.985;0.5;0.022
1045178;IT;t;4;0.64;0.476;0.022
1045019;TR;t;5;0.763;0.957;0.022
1044881;TR;t;5;0.874;0.957;0.022
1044790;TR;t;5;0.903;0.957;0.022
1044496;TR;t;3;0.848;0.957;0.022
1044395;TR;t;REVIEW 2;0.806;0.909;0.022
1044295;IT;t;11;0.905;0.5;0.022
1044276;TR;t;5;0.86;0.957;0.022
1044214;TR;t;REVIEW 2;0.963;0.909;0.022
1044023;TR;t;12;0.651;0.455;0.022
1043913;TR;t;7;0.866;0.895;0.022
1043810;TR;t;2;0.982;1;0.022
1043663;TR;t;5;0.963;0.957;0.022
1043656;TR;t;2;0.831;1;0.022
1043569;TR;t;5;0.861;0.957;0.022
1043326;PL;t;REVIEW 1;0.968;0.769;0.022
1043071;TR;t;VIDEO PODCASTS;0.963;0.825;0.022
1042689;TR;t;2;0.893;0.923;0.022
1042554;TR;t;REVIEW 1;0.91;0.769;0.022
1042127;TR;t;1;0.917;0.7;0.022
1041963;TR;t;REVIEW 2;0.836;0.909;0.022
1041462;TR;t;5;0.923;0.957;0.022
1041456;ES;f;2;0.697;1;0.022
1041362;TR;t;5;0.912;0.957;0.022
1041152;TR;t;2;0.969;0.923;0.022
1040829;TR;t;5;0.962;0.957;0.022
1040419;TR;t;5;0.949;0.957;0.022
1040324;TR;t;2;0.991;1;0.022
1040150;TR;t;VIDEO PODCASTS;0.996;0.75;0.022
1040120;TR;t;REVIEW 1;0.744;0.769;0.022
1039496;BE;t;6;0.759;0.476;0.022
1039159;TR;t;5;0.552;0.957;0.022
1038971;ES;t;2;0.941;1;0.022
1038688;ES;f;2;0.863;1;0.022
1038640;TR;t;5;0.965;0.957;0.022
1038630;TR;t;8;0.773;0.5;0.022
1038541;TR;t;7;0.725;0.526;0.022
1037540;TR;t;5;0.867;0.957;0.022
1037411;TR;t;5;0.938;0.957;0.022
1036911;ES;f;3;0.832;0.739;0.022
1036686;TR;t;3;0.959;0.957;0.022
1035911;TR;t;2;0.885;1;0.022
1035064;TR;t;VIDEO PODCASTS;0.606;0.963;0.022
1033651;TR;t;5;0.542;0.957;0.022
1032970;TR;t;REVIEW 2;0.797;0.909;0.022
1032912;TR;t;VIDEO PODCASTS;0.719;0.388;0.022
1031429;TR;t;5;0.581;0.957;0.022
1031093;ES;f;9;0.87;0.81;0.022
1030159;TR;t;REVIEW 2;0.881;0.909;0.022
1029681;PL;t;5;0.938;0.957;0.022
1028200;ES;t;REVIEW 3;0.971;0.769;0.022
1025472;TR;t;5;0.861;0.435;0.022
1025387;ES;t;5;0.947;0.957;0.022
1023762;ES;t;5;0.931;0.435;0.022
1021509;MX;t;4;0.632;0.667;0.022
1015779;CH;t;3;0.547;0.609;0.022
1004155;GR;t;9;0.762;0.476;0.022
1003381;FR;t;1;0.814;0.85;0.022
1002261;TR;t;7;0.543;0.737;0.022
1002099;TR;t;1;0.896;0.85;0.022
1002094;TR;t;5;0.89;0.957;0.022
1001996;TR;t;2;0.897;1;0.022
1001978;TR;t;2;0.86;1;0.022
1001975;TR;t;5;0.808;0.957;0.022
1001372;TR;t;5;1;0.957;0.022
1001240;TR;t;5;0.104;0.435;0.022
1001078;TR;t;5;0.117;0.957;0.022
1000632;TR;t;2;0.561;1;0.022
1370134;TR;f;1;0.522;0.95;0.023
1343768;PL;t;7;0.825;1;0.023
1342376;CO;t;5;0.649;0.826;0.023
1342157;MX;t;2;0.424;0.962;0.023
1339277;CO;t;7;0.698;1;0.023
1337207;PL;f;1;0.797;0.95;0.023
1330309;PL;t;1;0.84;0.95;0.023
1329994;IT;t;1;0.672;0.95;0.023
1321727;TR;t;8;0.891;0.95;0.023
1312482;TR;t;8;0.834;0.95;0.023
1312478;TR;t;VIDEO PODCASTS;0.803;0.675;0.023
1310078;TR;t;8;0.64;0.95;0.023
1309953;PL;t;1;0.822;0.95;0.023
1308956;TR;t;8;0.991;0.95;0.023
1308627;TR;t;7;0.987;1;0.023
1308583;TR;t;8;1;0.95;0.023
1308433;TR;t;8;0.925;0.95;0.023
1308429;TR;t;6;0.738;0.905;0.023
1308311;TR;t;7;0;1;0.023
1308249;TR;t;1;0.828;0.95;0.023
1308180;TR;t;5;1;0.826;0.023
1308083;TR;t;8;0;0.95;0.023
1308074;TR;t;8;1;0.95;0.023
1307929;TR;t;VIDEO PODCASTS;0.772;0.65;0.023
1303347;PL;t;1;0.67;0.95;0.023
1282399;TR;t;7;0.716;1;0.023
1280592;TR;t;8;0.754;0.95;0.023
1280590;TR;t;7;0.916;1;0.023
1280179;TR;t;8;0.957;0.95;0.023
1270493;TR;t;7;0.541;1;0.023
1267709;TR;t;7;0.865;1;0.023
1260302;ES;t;1;0.771;0.95;0.023
1251334;TR;t;6;0.888;0.905;0.023
1245841;ES;t;1;0.632;0.95;0.023
1242042;TR;t;VIDEO PODCASTS;0.75;0.75;0.023
1238200;CO;t;1;0.784;0.95;0.023
1237920;AD;t;1;0.734;0.95;0.023
1235945;TR;t;5;0.711;0.826;0.023
1235661;TR;t;8;0.778;0.95;0.023
1230630;TR;t;8;0.671;0.95;0.023
1229151;CO;t;7;0.71;1;0.023
1216146;TR;t;VIDEO PODCASTS;0.897;0.75;0.023
1215818;TR;t;8;0.799;0.95;0.023
1215753;TR;t;8;0.637;0.95;0.023
1196290;CO;t;7;0.624;1;0.023
1182954;CO;t;6;0.549;0.905;0.023
1182768;CO;t;9;0.669;0.905;0.023
1180562;CO;t;1;0.816;0.95;0.023
1179180;CO;t;2;0.594;0.731;0.023
1179150;CO;t;2;0.722;0.731;0.023
1179147;CO;t;2;0.736;0.731;0.023
1175170;UA;t;2;0.815;0.962;0.023
1164857;TR;t;8;0.99;0.95;0.023
1159527;TR;t;8;0.882;0.95;0.023
1157948;TR;t;8;0.996;0.95;0.023
1154786;TR;t;VIDEO PODCASTS;0.559;0.725;0.023
1154144;TR;t;7;0.675;1;0.023
1153679;TR;t;8;0.999;0.95;0.023
1128486;TR;t;8;0.999;0.95;0.023
1125889;TR;t;VIDEO PODCASTS;0.973;0.338;0.023
1124293;TR;t;7;0.88;1;0.023
1121289;TR;t;7;0.845;1;0.023
1108270;TR;t;8;0.845;0.95;0.023
1100979;TR;t;8;0.877;0.95;0.023
1099652;TR;t;VIDEO PODCASTS;0.924;0.375;0.023
1099603;PL;t;7;1;1;0.023
1098415;TR;t;7;0.566;1;0.023
1097844;PL;t;1;0.698;0.95;0.023
1097567;TR;t;8;1;0.95;0.023
1097551;TR;t;8;0.556;0.95;0.023
1096395;TR;t;7;0.892;1;0.023
1095729;TR;t;1;0.895;0.95;0.023
1093793;TR;t;5;0.65;0.826;0.023
1091326;TR;t;10;0.536;0.905;0.023
1086375;TR;t;3;0.886;0.826;0.023
1086023;TR;t;8;0.983;0.95;0.023
1083798;TR;t;11;0.853;0.95;0.023
1078828;ES;t;1;0.886;0.95;0.023
1076342;IT;t;8;0.95;0.95;0.023
1073157;RO;t;1;0.782;0.95;0.023
1071864;TR;t;10;0.945;0.905;0.023
1068481;TR;t;7;0.978;1;0.023
1067349;TR;t;8;0.974;0.95;0.023
1067041;TR;t;7;0.854;1;0.023
1064718;CO;t;1;0.598;0.95;0.023
1059811;TR;t;3;0.808;0.826;0.023
1058763;TR;f;7;0.918;1;0.023
1058763;TR;f;8;0.932;0.95;0.023
1058352;TR;t;7;0.959;1;0.023
1058352;TR;t;8;0.956;0.95;0.023
1056245;TR;t;8;0.797;0.95;0.023
1055794;ES;t;8;0.777;0.95;0.023
1055666;ES;t;6;0.849;0.905;0.023
1055222;TR;t;1;0.68;0.95;0.023
1055184;PL;t;1;0.854;0.95;0.023
1054719;IT;t;1;0.911;0.95;0.023
1053570;TR;t;1;0.733;0.95;0.023
1052936;TR;t;7;0.998;1;0.023
1052936;TR;t;8;0.987;0.95;0.023
1052586;IT;t;2;0.853;0.731;0.023
1051254;TR;t;8;0.503;0.95;0.023
1050674;TR;t;8;0.869;0.95;0.023
1050416;TR;t;8;0.811;0.95;0.023
1049794;TR;t;8;0.85;0.95;0.023
1048527;TR;t;7;0.865;1;0.023
1048518;ES;t;1;0.903;0.95;0.023
1048220;TR;t;8;0.979;0.95;0.023
1047700;TR;t;8;0.991;0.95;0.023
1047523;TR;t;VIDEO PODCASTS;0.75;0.75;0.023
1047234;TR;t;VIDEO PODCASTS;0.885;0.238;0.023
1047163;TR;t;8;0.854;0.95;0.023
1047128;TR;t;VIDEO PODCASTS;0.858;0.575;0.023
1046488;TR;t;7;0.648;1;0.023
1045855;TR;t;8;0.972;0.95;0.023
1045845;TR;t;8;1;0.95;0.023
1045838;TR;t;8;0.955;0.95;0.023
1045828;TR;t;7;0.983;1;0.023
1045812;TR;t;4;0.981;0.905;0.023
1045796;TR;t;8;0.837;0.95;0.023
1045612;TR;t;8;0.89;0.95;0.023
1045516;TR;t;8;0.863;0.95;0.023
1045208;TR;t;1;0.881;0.95;0.023
1045176;TR;t;8;0.876;0.95;0.023
1044939;TR;t;7;0.97;1;0.023
1044794;TR;t;8;0.583;0.95;0.023
1044572;TR;t;1;0.823;0.95;0.023
1044274;TR;t;7;0.975;1;0.023
1044123;TR;t;8;0.789;0.95;0.023
1044117;TR;t;8;0.993;0.95;0.023
1044058;TR;t;8;0.975;0.95;0.023
1044051;TR;t;7;0.756;1;0.023
1043688;TR;t;8;0.995;0.95;0.023
1043656;TR;t;VIDEO PODCASTS;0.948;0.75;0.023
1043446;TR;t;8;0.323;0.95;0.023
1043218;TR;t;7;0.888;1;0.023
1043170;TR;t;3;0.881;0.826;0.023
1042947;TR;t;7;0.757;1;0.023
1042719;TR;t;2;0.955;0.962;0.023
1042719;TR;t;8;0.863;0.95;0.023
1042696;TR;t;1;0.829;0.95;0.023
1042154;TR;t;8;0.722;0.95;0.023
1041620;TR;t;8;0.897;0.95;0.023
1041463;TR;f;7;0.832;1;0.023
1041070;ES;t;7;0.793;1;0.023
1040315;TR;t;7;0.893;1;0.023
1040243;TR;t;7;0.863;1;0.023
1040106;TR;t;8;0.858;0.95;0.023
1040075;TR;t;8;0.979;0.95;0.023
1039887;TR;t;7;0.996;1;0.023
1039792;TR;t;8;1;0.95;0.023
1039250;TR;f;7;0.655;1;0.023
1039169;TR;t;8;0.876;0.95;0.023
1037485;TR;t;7;1;1;0.023
1035246;ES;t;8;0.9;0.95;0.023
1034986;TR;t;8;0.945;0.95;0.023
1034656;TR;t;8;0.722;0.95;0.023
1034110;ES;t;8;0.953;0.95;0.023
1030703;TR;t;8;0.897;0.95;0.023
1029959;TR;t;9;0.64;0.905;0.023
1029340;ES;f;8;0.657;0.95;0.023
1028200;ES;t;1;0.931;0.95;0.023
1025501;ES;t;1;0.902;0.95;0.023
1025383;ES;t;7;0.918;1;0.023
1020659;BE;t;1;0.909;0.95;0.023
1005502;GB;t;7;0.891;1;0.023
1002285;TR;t;7;0.124;1;0.023
1001995;TR;t;6;0.465;0.905;0.023
1001747;TR;t;7;0.889;1;0.023
1001467;TR;t;8;0.948;0.95;0.023
1001240;TR;t;4;0.397;0.905;0.023
1001214;TR;t;7;1;1;0.023
1001169;TR;t;7;0.987;1;0.023
1001087;TR;t;8;1;0.95;0.023
1001078;TR;t;7;0.149;1;0.023
1000774;TR;t;7;1;1;0.023
1338869;CO;t;3;0.799;1;0.024
1308813;TR;t;6;0.999;1;0.024
1308642;TR;t;VIDEO PODCASTS;0.839;0.675;0.024
1308632;TR;t;VIDEO PODCASTS;0.844;0.675;0.024
1308311;TR;t;3;0;1;0.024
1308205;TR;t;4;0.867;1;0.024
1308195;TR;t;6;0.902;1;0.024
1308161;TR;t;4;0.821;1;0.024
1308146;TR;t;4;0.893;1;0.024
1308034;TR;t;5;0.906;0.913;0.024
1307998;TR;t;4;0.513;1;0.024
1307958;TR;t;6;0.921;1;0.024
1307924;TR;t;4;0.665;1;0.024
1293073;NL;t;3;0.713;1;0.024
1285987;TR;t;2;0.702;0.808;0.024
1282444;TR;t;4;0.526;1;0.024
1281287;TR;t;3;0.812;1;0.024
1279872;TR;t;3;0.955;0.913;0.024
1274695;PL;t;4;0.847;1;0.024
1267480;OM;t;3;0.538;1;0.024
1267018;TR;t;6;0.665;1;0.024
1266771;TR;t;3;0.675;1;0.024
1259249;TR;t;4;0.859;1;0.024
1254980;TR;t;VIDEO PODCASTS;0.94;0.675;0.024
1247137;ES;t;4;0.7;1;0.024
1244489;ES;t;3;0.673;1;0.024
1241004;TR;t;4;0.755;1;0.024
1237964;ES;t;3;0.864;1;0.024
1236651;TR;t;9;0.99;1;0.024
1235182;TR;t;6;0.992;1;0.024
1232666;TR;t;3;0.913;1;0.024
1232287;TR;t;6;0.856;1;0.024
1231847;TR;t;4;0.956;1;0.024
1231708;ES;t;3;0.848;0.913;0.024
1231321;ES;t;3;0.845;1;0.024
1231044;TR;t;9;0.85;1;0.024
1230701;TR;t;4;0.959;1;0.024
1229744;TR;t;6;0.913;1;0.024
1228949;TR;t;VIDEO PODCASTS;0;0.75;0.024
1228306;TR;t;4;0.87;1;0.024
1226961;CO;t;2;0.62;0.885;0.024
1226629;ES;t;3;0.815;1;0.024
1226187;TR;t;4;0.453;1;0.024
1223381;TR;t;3;0.795;1;0.024
1222745;TR;t;6;0.783;1;0.024
1215621;TR;t;4;0.733;1;0.024
1215527;CO;t;4;0.784;1;0.024
1191919;NL;t;3;0.716;0.913;0.024
1186978;NL;t;2;0.609;0.885;0.024
1180717;AX;t;3;0.648;0.913;0.024
1179699;PL;t;3;0.802;1;0.024
1179478;CO;t;2;0.839;0.885;0.024
1179361;CO;t;5;0.689;0.913;0.024
1179084;CO;t;3;0.768;0.913;0.024
1175393;CO;t;3;0.697;1;0.024
1169316;PL;t;4;0.89;1;0.024
1164669;TR;t;3;1;1;0.024
1159527;TR;t;6;0.943;1;0.024
1159508;TR;t;5;0.816;0.913;0.024
1159104;ES;t;3;0.634;1;0.024
1157950;TR;t;4;0.967;1;0.024
1157041;IT;f;3;0.87;1;0.024
1156782;TR;t;9;0.998;1;0.024
1155412;TR;t;6;0.977;1;0.024
1155406;TR;t;6;0.96;1;0.024
1155405;TR;t;4;0.993;1;0.024
1154770;TR;t;4;0.963;1;0.024
1154344;ES;t;6;0.826;1;0.024
1153115;TR;t;4;1;1;0.024
1146939;PL;t;3;0.856;1;0.024
1146807;PL;t;2;0.743;0.808;0.024
1142160;PL;f;4;0.963;1;0.024
1141777;PL;t;4;0.338;1;0.024
1141065;ES;t;3;0.83;1;0.024
1140322;PL;t;10;0.77;1;0.024
1128424;ES;t;3;0.802;1;0.024
1125467;TR;t;6;1;1;0.024
1125394;TR;t;10;0.959;1;0.024
1120540;TR;t;VIDEO PODCASTS;0.972;0.75;0.024
1120188;ES;f;4;0.849;1;0.024
1114738;TR;t;3;0.895;0.913;0.024
1113312;ES;t;4;0.513;1;0.024
1113306;ES;f;6;0.682;1;0.024
1111749;ES;t;3;0.589;1;0.024
1104689;TR;t;3;0.867;1;0.024
1099337;TR;t;VIDEO PODCASTS;0.994;0.738;0.024
1098618;TR;t;4;0.979;1;0.024
1098549;TR;t;10;0.841;1;0.024
1097358;PL;t;3;0.878;1;0.024
1097027;PL;t;6;0.66;1;0.024
1095703;TR;t;4;0.852;1;0.024
1094800;ES;t;4;0.83;1;0.024
1092982;PL;t;3;0.405;1;0.024
1088239;PL;t;4;0.818;1;0.024
1087815;CO;f;4;0.586;1;0.024
1087370;TR;t;6;0.894;1;0.024
1083013;TR;t;6;1;1;0.024
1078418;BL;f;4;0.583;1;0.024
1076947;PL;t;3;0.677;1;0.024
1076945;TR;t;9;0.941;1;0.024
1074117;TR;t;5;0.645;0.913;0.024
1073381;IT;t;3;0.845;1;0.024
1072114;TR;t;6;0.88;1;0.024
1071569;TR;t;4;0.881;1;0.024
1071446;TR;t;3;0.954;0.913;0.024
1070048;IT;t;3;0.806;1;0.024
1069101;TR;t;VIDEO PODCASTS;0.786;0.75;0.024
1068141;TR;t;9;0.985;1;0.024
1067299;TR;t;3;0.702;1;0.024
1067119;TR;t;4;0.987;1;0.024
1067070;TR;t;3;0.934;1;0.024
1065045;ES;t;4;0.719;1;0.024
1059122;TR;t;3;0.828;1;0.024
1058933;TR;t;3;0.987;1;0.024
1058624;PL;t;3;0.746;0.913;0.024
1058487;IT;t;3;0.912;1;0.024
1057867;PL;t;3;0.772;1;0.024
1057864;IT;t;3;0.791;1;0.024
1057777;IT;t;4;0.874;1;0.024
1057565;IT;t;4;0.963;1;0.024
1057227;TR;t;6;0.876;1;0.024
1056244;TR;t;4;0.872;1;0.024
1056190;TR;t;6;0.948;1;0.024
1055950;IT;t;4;0.868;1;0.024
1055540;TR;t;4;0.869;1;0.024
1055347;ES;t;3;0.72;1;0.024
1055343;TR;t;4;0.486;1;0.024
1055294;ES;t;9;0.834;1;0.024
1055212;TR;t;6;0.884;1;0.024
1055172;IT;t;4;0.878;1;0.024
1054671;IT;t;10;0.905;1;0.024
1053868;TR;t;VIDEO PODCASTS;0.874;0.45;0.024
1053027;TR;t;9;0.886;1;0.024
1052997;TR;t;9;0.985;1;0.024
1051154;TR;t;VIDEO PODCASTS;0.852;0.5;0.024
1050836;IT;t;4;0.82;1;0.024
1050570;TR;t;4;0.898;1;0.024
1050416;TR;t;5;0.836;0.913;0.024
1050178;TR;t;3;0.84;1;0.024
1049853;TR;t;6;0.313;1;0.024
1049853;TR;t;9;0.288;1;0.024
1049790;TR;t;3;0.971;1;0.024
1049761;TR;t;9;0.918;1;0.024
1049441;TR;t;6;0.924;1;0.024
1049160;ES;t;3;0.869;1;0.024
1048938;TR;t;4;0.442;1;0.024
1048622;TR;t;4;0.801;1;0.024
1048591;ES;t;3;0.87;1;0.024
1047808;TR;t;4;0.692;1;0.024
1047724;TR;t;4;0.88;1;0.024
1047549;ES;t;3;0.947;1;0.024
1047198;TR;t;9;0.971;1;0.024
1047057;TR;t;4;0.779;1;0.024
1047057;TR;t;9;0.85;1;0.024
1046806;TR;t;9;0.987;1;0.024
1046518;TR;t;6;0.929;1;0.024
1046498;TR;t;6;0.962;1;0.024
1046337;TR;f;4;1;1;0.024
1046178;TR;t;4;0.833;1;0.024
1046132;TR;t;6;0.995;1;0.024
1046129;TR;t;9;0.947;1;0.024
1046110;TR;t;6;0.841;1;0.024
1045901;TR;t;4;0.86;1;0.024
1045878;TR;t;4;0.766;1;0.024
1045855;TR;t;6;0.933;1;0.024
